Freq.	-I(R)/I(Rl)
2.49689339200745e+000	(7.95307615428216e+001dB,-8.99100913155261e+001°)
2.49804351871423e+000	(7.95267615526749e+001dB,-8.99100499012005e+001°)
2.49919417519591e+000	(7.95227615625386e+001dB,-8.99100084679366e+001°)
2.50034536169652e+000	(7.95187615724101e+001dB,-8.99099670165302e+001°)
2.50149707846018e+000	(7.95147615822906e+001dB,-8.99099255445378e+001°)
2.50264932573116e+000	(7.95107615921803e+001dB,-8.99098840543747e+001°)
2.50380210375382e+000	(7.95067616020790e+001dB,-8.99098425444083e+001°)
2.50495541277264e+000	(7.95027616119869e+001dB,-8.99098010162423e+001°)
2.50610925303220e+000	(7.94987616219053e+001dB,-8.99097594690537e+001°)
2.50726362477720e+000	(7.94947616318314e+001dB,-8.99097179020207e+001°)
2.50841852825247e+000	(7.94907616417680e+001dB,-8.99096763159376e+001°)
2.50957396370292e+000	(7.94867616517124e+001dB,-8.99096347107904e+001°)
2.51072993137360e+000	(7.94827616616660e+001dB,-8.99095930865649e+001°)
2.51188643150967e+000	(7.94787616716287e+001dB,-8.99095514432471e+001°)
2.51304346435637e+000	(7.94747616816007e+001dB,-8.99095097808229e+001°)
2.51420103015911e+000	(7.94707616915818e+001dB,-8.99094680984730e+001°)
2.51535912916336e+000	(7.94667617015734e+001dB,-8.99094263977943e+001°)
2.51651776161473e+000	(7.94627617115723e+001dB,-8.99093846771625e+001°)
2.51767692775894e+000	(7.94587617215823e+001dB,-8.99093429381730e+001°)
2.51883662784182e+000	(7.94547617316002e+001dB,-8.99093011800068e+001°)
2.51999686210932e+000	(7.94507617416273e+001dB,-8.99092594010429e+001°)
2.52115763080750e+000	(7.94467617516650e+001dB,-8.99092176044820e+001°)
2.52231893418251e+000	(7.94427617617106e+001dB,-8.99091757870966e+001°)
2.52348077248066e+000	(7.94387617717656e+001dB,-8.99091339520846e+001°)
2.52464314594833e+000	(7.94347617818297e+001dB,-8.99090920978256e+001°)
2.52580605483205e+000	(7.94307617919031e+001dB,-8.99090502243056e+001°)
2.52696949937842e+000	(7.94267618019870e+001dB,-8.99090083291066e+001°)
2.52813347983420e+000	(7.94227618120803e+001dB,-8.99089664162225e+001°)
2.52929799644623e+000	(7.94187618221816e+001dB,-8.99089244848365e+001°)
2.53046304946148e+000	(7.94147618322922e+001dB,-8.99088825333331e+001°)
2.53162863912703e+000	(7.94107618424134e+001dB,-8.99088405624991e+001°)
2.53279476569008e+000	(7.94067618525425e+001dB,-8.99087985723204e+001°)
2.53396142939793e+000	(7.94027618626810e+001dB,-8.99087565635821e+001°)
2.53512863049799e+000	(7.93987618728289e+001dB,-8.99087145346717e+001°)
2.53629636923782e+000	(7.93947618829874e+001dB,-8.99086724855761e+001°)
2.53746464586505e+000	(7.93907618931540e+001dB,-8.99086304186764e+001°)
2.53863346062745e+000	(7.93867619033312e+001dB,-8.99085883323610e+001°)
2.53980281377290e+000	(7.93827619135178e+001dB,-8.99085462258187e+001°)
2.54097270554939e+000	(7.93787619237137e+001dB,-8.99085040998334e+001°)
2.54214313620503e+000	(7.93747619339178e+001dB,-8.99084619559841e+001°)
2.54331410598802e+000	(7.93707619441312e+001dB,-8.99084197902738e+001°)
2.54448561514672e+000	(7.93667619543554e+001dB,-8.99083776066707e+001°)
2.54565766392957e+000	(7.93627619645877e+001dB,-8.99083354035676e+001°)
2.54683025258513e+000	(7.93587619748293e+001dB,-8.99082931817456e+001°)
2.54800338136208e+000	(7.93547619850818e+001dB,-8.99082509396002e+001°)
2.54917705050921e+000	(7.93507619953423e+001dB,-8.99082086771184e+001°)
2.55035126027543e+000	(7.93467620056136e+001dB,-8.99081663958751e+001°)
2.55152601090976e+000	(7.93427620158931e+001dB,-8.99081240950618e+001°)
2.55270130266134e+000	(7.93387620261827e+001dB,-8.99080817754574e+001°)
2.55387713577941e+000	(7.93347620364811e+001dB,-8.99080394354613e+001°)
2.55505351051335e+000	(7.93307620467890e+001dB,-8.99079970774378e+001°)
2.55623042711263e+000	(7.93267620571077e+001dB,-8.99079546974102e+001°)
2.55740788582686e+000	(7.93227620674346e+001dB,-8.99079122993265e+001°)
2.55858588690574e+000	(7.93187620777722e+001dB,-8.99078698807963e+001°)
2.55976443059909e+000	(7.93147620881181e+001dB,-8.99078274441796e+001°)
2.56094351715686e+000	(7.93107620984736e+001dB,-8.99077849878791e+001°)
2.56212314682910e+000	(7.93067621088412e+001dB,-8.99077425126708e+001°)
2.56330331986599e+000	(7.93027621192158e+001dB,-8.99077000161699e+001°)
2.56448403651781e+000	(7.92987621295998e+001dB,-8.99076574999438e+001°)
2.56566529703496e+000	(7.92947621399947e+001dB,-8.99076149655566e+001°)
2.56684710166796e+000	(7.92907621503979e+001dB,-8.99075724106258e+001°)
2.56802945066744e+000	(7.92867621608120e+001dB,-8.99075298367153e+001°)
2.56921234428415e+000	(7.92827621712345e+001dB,-8.99074872422337e+001°)
2.57039578276895e+000	(7.92787621816664e+001dB,-8.99074446303192e+001°)
2.57157976637283e+000	(7.92747621921093e+001dB,-8.99074019962301e+001°)
2.57276429534687e+000	(7.92707622025618e+001dB,-8.99073593438906e+001°)
2.57394936994229e+000	(7.92667622130239e+001dB,-8.99073166717115e+001°)
2.57513499041040e+000	(7.92627622234944e+001dB,-8.99072739796785e+001°)
2.57632115700267e+000	(7.92587622339758e+001dB,-8.99072312685636e+001°)
2.57750786997063e+000	(7.92547622444655e+001dB,-8.99071885375661e+001°)
2.57869512956596e+000	(7.92507622549649e+001dB,-8.99071457858867e+001°)
2.57988293604046e+000	(7.92467622654753e+001dB,-8.99071030135126e+001°)
2.58107128964603e+000	(7.92427622759941e+001dB,-8.99070602235687e+001°)
2.58226019063469e+000	(7.92387622865238e+001dB,-8.99070174144694e+001°)
2.58344963925857e+000	(7.92347622970632e+001dB,-8.99069745846322e+001°)
2.58463963576993e+000	(7.92307623076124e+001dB,-8.99069317340441e+001°)
2.58583018042115e+000	(7.92267623181700e+001dB,-8.99068888650413e+001°)
2.58702127346470e+000	(7.92227623287386e+001dB,-8.99068459768248e+001°)
2.58821291515318e+000	(7.92187623393155e+001dB,-8.99068030678150e+001°)
2.58940510573933e+000	(7.92147623499029e+001dB,-8.99067601395629e+001°)
2.59059784547596e+000	(7.92107623604994e+001dB,-8.99067171904901e+001°)
2.59179113461604e+000	(7.92067623711070e+001dB,-8.99066742221461e+001°)
2.59298497341262e+000	(7.92027623817230e+001dB,-8.99066312352967e+001°)
2.59417936211891e+000	(7.91987623923514e+001dB,-8.99065882260233e+001°)
2.59537430098818e+000	(7.91947624029870e+001dB,-8.99065451989958e+001°)
2.59656979027388e+000	(7.91907624136337e+001dB,-8.99065021510779e+001°)
2.59776583022952e+000	(7.91867624242889e+001dB,-8.99064590838155e+001°)
2.59896242110876e+000	(7.91827624349552e+001dB,-8.99064159971935e+001°)
2.60015956316536e+000	(7.91787624456299e+001dB,-8.99063728896393e+001°)
2.60135725665322e+000	(7.91747624563159e+001dB,-8.99063297642536e+001°)
2.60255550182634e+000	(7.91707624670104e+001dB,-8.99062866179069e+001°)
2.60375429893883e+000	(7.91667624777161e+001dB,-8.99062434513640e+001°)
2.60495364824493e+000	(7.91627624884315e+001dB,-8.99062002646109e+001°)
2.60615354999899e+000	(7.91587624991569e+001dB,-8.99061570584105e+001°)
2.60735400445548e+000	(7.91547625098935e+001dB,-8.99061138327477e+001°)
2.60855501186900e+000	(7.91507625206373e+001dB,-8.99060705852788e+001°)
2.60975657249424e+000	(7.91467625313923e+001dB,-8.99060273198712e+001°)
2.61095868658603e+000	(7.91427625421559e+001dB,-8.99059840334055e+001°)
2.61216135439930e+000	(7.91387625529308e+001dB,-8.99059407281945e+001°)
2.61336457618912e+000	(7.91347625637142e+001dB,-8.99058974026722e+001°)
2.61456835221065e+000	(7.91307625745089e+001dB,-8.99058540568247e+001°)
2.61577268271920e+000	(7.91267625853148e+001dB,-8.99058106914120e+001°)
2.61697756797017e+000	(7.91227625961281e+001dB,-8.99057673048717e+001°)
2.61818300821908e+000	(7.91187626069526e+001dB,-8.99057238987374e+001°)
2.61938900372158e+000	(7.91147626177858e+001dB,-8.99056804745402e+001°)
2.62059555473344e+000	(7.91107626286303e+001dB,-8.99056370283996e+001°)
2.62180266151053e+000	(7.91067626394847e+001dB,-8.99055935618482e+001°)
2.62301032430886e+000	(7.91027626503479e+001dB,-8.99055500771878e+001°)
2.62421854338454e+000	(7.90987626612223e+001dB,-8.99055065720866e+001°)
2.62542731899379e+000	(7.90947626721062e+001dB,-8.99054630457592e+001°)
2.62663665139299e+000	(7.90907626830007e+001dB,-8.99054194989637e+001°)
2.62784654083859e+000	(7.90867626939052e+001dB,-8.99053759339974e+001°)
2.62905698758718e+000	(7.90827627048197e+001dB,-8.99053323485329e+001°)
2.63026799189548e+000	(7.90787627157430e+001dB,-8.99052887425559e+001°)
2.63147955402030e+000	(7.90747627266777e+001dB,-8.99052451160526e+001°)
2.63269167421859e+000	(7.90707627376225e+001dB,-8.99052014697780e+001°)
2.63390435274741e+000	(7.90667627485759e+001dB,-8.99051578029483e+001°)
2.63511758986394e+000	(7.90627627595409e+001dB,-8.99051141163178e+001°)
2.63633138582547e+000	(7.90587627705159e+001dB,-8.99050704106396e+001°)
2.63754574088944e+000	(7.90547627815010e+001dB,-8.99050266828268e+001°)
2.63876065531336e+000	(7.90507627924962e+001dB,-8.99049829374714e+001°)
2.63997612935490e+000	(7.90467628035016e+001dB,-8.99049391691865e+001°)
2.64119216327183e+000	(7.90427628145157e+001dB,-8.99048953817942e+001°)
2.64240875732204e+000	(7.90387628255413e+001dB,-8.99048515752785e+001°)
2.64362591176354e+000	(7.90347628365772e+001dB,-8.99048077473254e+001°)
2.64484362685446e+000	(7.90307628476231e+001dB,-8.99047639002188e+001°)
2.64606190285304e+000	(7.90267628586779e+001dB,-8.99047200316468e+001°)
2.64728074001766e+000	(7.90227628697441e+001dB,-8.99046761431262e+001°)
2.64850013860680e+000	(7.90187628808220e+001dB,-8.99046322354066e+001°)
2.64972009887906e+000	(7.90147628919087e+001dB,-8.99045883069434e+001°)
2.65094062109317e+000	(7.90107629030042e+001dB,-8.99045443592502e+001°)
2.65216170550798e+000	(7.90067629141113e+001dB,-8.99045003900207e+001°)
2.65338335238244e+000	(7.90027629252287e+001dB,-8.99044564007680e+001°)
2.65460556197563e+000	(7.89987629363563e+001dB,-8.99044123914770e+001°)
2.65582833454677e+000	(7.89947629474927e+001dB,-8.99043683606080e+001°)
2.65705167035517e+000	(7.89907629586408e+001dB,-8.99043243104341e+001°)
2.65827556966026e+000	(7.89867629697992e+001dB,-8.99042802409393e+001°)
2.65950003272161e+000	(7.89827629809691e+001dB,-8.99042361513460e+001°)
2.66072505979890e+000	(7.89787629921460e+001dB,-8.99041920385952e+001°)
2.66195065115193e+000	(7.89747630033352e+001dB,-8.99041479080006e+001°)
2.66317680704062e+000	(7.89707630145348e+001dB,-8.99041037557425e+001°)
2.66440352772499e+000	(7.89667630257445e+001dB,-8.99040595840878e+001°)
2.66563081346522e+000	(7.89627630369647e+001dB,-8.99040153915013e+001°)
2.66685866452157e+000	(7.89587630481952e+001dB,-8.99039711802466e+001°)
2.66808708115446e+000	(7.89547630594346e+001dB,-8.99039269457532e+001°)
2.66931606362438e+000	(7.89507630706871e+001dB,-8.99038826933201e+001°)
2.67054561219199e+000	(7.89467630819487e+001dB,-8.99038384191382e+001°)
2.67177572711804e+000	(7.89427630932205e+001dB,-8.99037941247100e+001°)
2.67300640866341e+000	(7.89387631045027e+001dB,-8.99037498100208e+001°)
2.67423765708909e+000	(7.89347631157954e+001dB,-8.99037054750553e+001°)
2.67546947265620e+000	(7.89307631270985e+001dB,-8.99036611197985e+001°)
2.67670185562599e+000	(7.89267631384119e+001dB,-8.99036167442355e+001°)
2.67793480625980e+000	(7.89227631497358e+001dB,-8.99035723483510e+001°)
2.67916832481913e+000	(7.89187631610701e+001dB,-8.99035279321302e+001°)
2.68040241156556e+000	(7.89147631724161e+001dB,-8.99034834940472e+001°)
2.68163706676083e+000	(7.89107631837714e+001dB,-8.99034390371091e+001°)
2.68287229066676e+000	(7.89067631951370e+001dB,-8.99033945582801e+001°)
2.68410808354533e+000	(7.89027632065131e+001dB,-8.99033500605648e+001°)
2.68534444565860e+000	(7.88987632178983e+001dB,-8.99033055409297e+001°)
2.68658137726880e+000	(7.88947632292955e+001dB,-8.99032610008695e+001°)
2.68781887863823e+000	(7.88907632407030e+001dB,-8.99032164403690e+001°)
2.68905695002935e+000	(7.88867632521210e+001dB,-8.99031718609191e+001°)
2.69029559170471e+000	(7.88827632635510e+001dB,-8.99031272587396e+001°)
2.69153480392701e+000	(7.88787632749901e+001dB,-8.99030826368277e+001°)
2.69277458695905e+000	(7.88747632864397e+001dB,-8.99030379951674e+001°)
2.69401494106376e+000	(7.88707632978999e+001dB,-8.99029933322393e+001°)
2.69525586650420e+000	(7.88667633093700e+001dB,-8.99029486495320e+001°)
2.69649736354352e+000	(7.88627633208513e+001dB,-8.99029039455276e+001°)
2.69773943244502e+000	(7.88587633323431e+001dB,-8.99028592202121e+001°)
2.69898207347211e+000	(7.88547633438456e+001dB,-8.99028144750720e+001°)
2.70022528688834e+000	(7.88507633553586e+001dB,-8.99027697085914e+001°)
2.70146907295734e+000	(7.88467633668836e+001dB,-8.99027249230049e+001°)
2.70271343194291e+000	(7.88427633784179e+001dB,-8.99026801160479e+001°)
2.70395836410894e+000	(7.88387633899627e+001dB,-8.99026352884552e+001°)
2.70520386971945e+000	(7.88347634015182e+001dB,-8.99025904387149e+001°)
2.70644994903858e+000	(7.88307634130844e+001dB,-8.99025455705547e+001°)
2.70769660233059e+000	(7.88267634246612e+001dB,-8.99025006809652e+001°)
2.70894382985988e+000	(7.88227634362487e+001dB,-8.99024557721748e+001°)
2.71019163189094e+000	(7.88187634478468e+001dB,-8.99024108389367e+001°)
2.71144000868841e+000	(7.88147634594569e+001dB,-8.99023658872152e+001°)
2.71268896051703e+000	(7.88107634710764e+001dB,-8.99023209154993e+001°)
2.71393848764169e+000	(7.88067634827066e+001dB,-8.99022759230268e+001°)
2.71518859032736e+000	(7.88027634943475e+001dB,-8.99022309090370e+001°)
2.71643926883918e+000	(7.87987635059991e+001dB,-8.99021858735159e+001°)
2.71769052344238e+000	(7.87947635176615e+001dB,-8.99021408179397e+001°)
2.71894235440231e+000	(7.87907635293345e+001dB,-8.99020957422922e+001°)
2.72019476198448e+000	(7.87867635410184e+001dB,-8.99020506458130e+001°)
2.72144774645446e+000	(7.87827635527144e+001dB,-8.99020055277432e+001°)
2.72270130807801e+000	(7.87787635644197e+001dB,-8.99019603895561e+001°)
2.72395544712096e+000	(7.87747635761359e+001dB,-8.99019152312356e+001°)
2.72521016384930e+000	(7.87707635878628e+001dB,-8.99018700497938e+001°)
2.72646545852911e+000	(7.87667635996005e+001dB,-8.99018248489319e+001°)
2.72772133142661e+000	(7.87627636113491e+001dB,-8.99017796278906e+001°)
2.72897778280814e+000	(7.87587636231085e+001dB,-8.99017343851699e+001°)
2.73023481294017e+000	(7.87547636348793e+001dB,-8.99016891214975e+001°)
2.73149242208928e+000	(7.87507636466604e+001dB,-8.99016438375995e+001°)
2.73275061052219e+000	(7.87467636584535e+001dB,-8.99015985319782e+001°)
2.73400937850571e+000	(7.87427636702563e+001dB,-8.99015532075819e+001°)
2.73526872630681e+000	(7.87387636820699e+001dB,-8.99015078599509e+001°)
2.73652865419257e+000	(7.87347636938944e+001dB,-8.99014624935129e+001°)
2.73778916243018e+000	(7.87307637057297e+001dB,-8.99014171030727e+001°)
2.73905025128697e+000	(7.87267637175760e+001dB,-8.99013716937941e+001°)
2.74031192103038e+000	(7.87227637294358e+001dB,-8.99013262641811e+001°)
2.74157417192798e+000	(7.87187637413040e+001dB,-8.99012808127408e+001°)
2.74283700424748e+000	(7.87147637531843e+001dB,-8.99012353409354e+001°)
2.74410041825667e+000	(7.87107637650743e+001dB,-8.99011898480112e+001°)
2.74536441422351e+000	(7.87067637769752e+001dB,-8.99011443332155e+001°)
2.74662899241606e+000	(7.87027637888870e+001dB,-8.99010987980087e+001°)
2.74789415310250e+000	(7.86987638008112e+001dB,-8.99010532409013e+001°)
2.74915989655114e+000	(7.86947638127450e+001dB,-8.99010076648251e+001°)
2.75042622303042e+000	(7.86907638246898e+001dB,-8.99009620660813e+001°)
2.75169313280889e+000	(7.86867638366457e+001dB,-8.99009164483361e+001°)
2.75296062615524e+000	(7.86827638486137e+001dB,-8.99008708071585e+001°)
2.75422870333827e+000	(7.86787638605929e+001dB,-8.99008251462122e+001°)
2.75549736462690e+000	(7.86747638725818e+001dB,-8.99007794647456e+001°)
2.75676661029020e+000	(7.86707638845817e+001dB,-8.99007337612734e+001°)
2.75803644059734e+000	(7.86667638965926e+001dB,-8.99006880357819e+001°)
2.75930685581761e+000	(7.86627639086147e+001dB,-8.99006422919260e+001°)
2.76057785622045e+000	(7.86587639206490e+001dB,-8.99005965252858e+001°)
2.76184944207540e+000	(7.86547639326933e+001dB,-8.99005507380479e+001°)
2.76312161365213e+000	(7.86507639447498e+001dB,-8.99005049294633e+001°)
2.76439437122044e+000	(7.86467639568155e+001dB,-8.99004590987847e+001°)
2.76566771505025e+000	(7.86427639688943e+001dB,-8.99004132489265e+001°)
2.76694164541161e+000	(7.86387639809829e+001dB,-8.99003673769435e+001°)
2.76821616257469e+000	(7.86347639930827e+001dB,-8.99003214835533e+001°)
2.76949126680978e+000	(7.86307640051948e+001dB,-8.99002755709342e+001°)
2.77076695838731e+000	(7.86267640173169e+001dB,-8.99002296346834e+001°)
2.77204323757780e+000	(7.86227640294501e+001dB,-8.99001836777109e+001°)
2.77332010465194e+000	(7.86187640415957e+001dB,-8.99001377000005e+001°)
2.77459755988052e+000	(7.86147640537526e+001dB,-8.99000917015363e+001°)
2.77587560353445e+000	(7.86107640659193e+001dB,-8.99000456815728e+001°)
2.77715423588477e+000	(7.86067640780972e+001dB,-8.98999996400951e+001°)
2.77843345720265e+000	(7.86027640902877e+001dB,-8.98999535785457e+001°)
2.77971326775939e+000	(7.85987641024881e+001dB,-8.98999074947224e+001°)
2.78099366782640e+000	(7.85947641146997e+001dB,-8.98998613893391e+001°)
2.78227465767523e+000	(7.85907641269239e+001dB,-8.98998152638365e+001°)
2.78355623757753e+000	(7.85867641391593e+001dB,-8.98997691152878e+001°)
2.78483840780511e+000	(7.85827641514047e+001dB,-8.98997229487697e+001°)
2.78612116862987e+000	(7.85787641636626e+001dB,-8.98996767577215e+001°)
2.78740452032387e+000	(7.85747641759307e+001dB,-8.98996305479433e+001°)
2.78868846315927e+000	(7.85707641882098e+001dB,-8.98995843136078e+001°)
2.78997299740837e+000	(7.85667642005017e+001dB,-8.98995380605097e+001°)
2.79125812334358e+000	(7.85627642128035e+001dB,-8.98994917850031e+001°)
2.79254384123744e+000	(7.85587642251168e+001dB,-8.98994454899743e+001°)
2.79383015136263e+000	(7.85547642374439e+001dB,-8.98993991717816e+001°)
2.79511705399195e+000	(7.85507642497798e+001dB,-8.98993528333096e+001°)
2.79640454939831e+000	(7.85467642621284e+001dB,-8.98993064730933e+001°)
2.79769263785476e+000	(7.85427642744863e+001dB,-8.98992600911175e+001°)
2.79898131963447e+000	(7.85387642868563e+001dB,-8.98992136888143e+001°)
2.80027059501074e+000	(7.85347642992390e+001dB,-8.98991672625511e+001°)
2.80156046425700e+000	(7.85307643116318e+001dB,-8.98991208173752e+001°)
2.80285092764679e+000	(7.85267643240387e+001dB,-8.98990743511004e+001°)
2.80414198545380e+000	(7.85227643364555e+001dB,-8.98990278629887e+001°)
2.80543363795182e+000	(7.85187643488839e+001dB,-8.98989813523033e+001°)
2.80672588541478e+000	(7.85147643613224e+001dB,-8.98989348211945e+001°)
2.80801872811674e+000	(7.85107643737736e+001dB,-8.98988882682032e+001°)
2.80931216633188e+000	(7.85067643862351e+001dB,-8.98988416933143e+001°)
2.81060620033450e+000	(7.85027643987080e+001dB,-8.98987950979537e+001°)
2.81190083039905e+000	(7.84987644111937e+001dB,-8.98987484806643e+001°)
