Freq.	V(vout)/I(I1)
4.26579518801777e+005	(7.60550630805285e+001dB,-4.11435769441570e+000°)
4.27070919440930e+005	(7.60550125179431e+001dB,-4.11910353847400e+000°)
4.27562886151771e+005	(7.60549618394048e+001dB,-4.12385476935833e+000°)
4.28055419586389e+005	(7.60549110446202e+001dB,-4.12861139348832e+000°)
4.28548520397625e+005	(7.60548601333391e+001dB,-4.13337341665122e+000°)
4.29042189239071e+005	(7.60548091052794e+001dB,-4.13814084527963e+000°)
4.29536426765073e+005	(7.60547579602081e+001dB,-4.14291368468645e+000°)
4.30031233630730e+005	(7.60547066978252e+001dB,-4.14769194163302e+000°)
4.30526610491897e+005	(7.60546553178790e+001dB,-4.15247562192528e+000°)
4.31022558005182e+005	(7.60546038200864e+001dB,-4.15726473184798e+000°)
4.31519076827952e+005	(7.60545522042061e+001dB,-4.16205927722288e+000°)
4.32016167618329e+005	(7.60545004699442e+001dB,-4.16685926417516e+000°)
4.32513831035196e+005	(7.60544486170466e+001dB,-4.17166469901940e+000°)
4.33012067738191e+005	(7.60543966452315e+001dB,-4.17647558773391e+000°)
4.33510878387716e+005	(7.60543445542196e+001dB,-4.18129193662967e+000°)
4.34010263644931e+005	(7.60542923437687e+001dB,-4.18611375138359e+000°)
4.34510224171759e+005	(7.60542400135773e+001dB,-4.19094103847114e+000°)
4.35010760630885e+005	(7.60541875633865e+001dB,-4.19577380389973e+000°)
4.35511873685757e+005	(7.60541349929082e+001dB,-4.20061205399361e+000°)
4.36013564000588e+005	(7.60540823018962e+001dB,-4.20545579461110e+000°)
4.36515832240355e+005	(7.60540294900464e+001dB,-4.21030503224460e+000°)
4.37018679070803e+005	(7.60539765570852e+001dB,-4.21515977291149e+000°)
4.37522105158441e+005	(7.60539235027648e+001dB,-4.22002002248425e+000°)
4.38026111170550e+005	(7.60538703267793e+001dB,-4.22488578746681e+000°)
4.38530697775176e+005	(7.60538170288762e+001dB,-4.22975707406548e+000°)
4.39035865641135e+005	(7.60537636087538e+001dB,-4.23463388830516e+000°)
4.39541615438015e+005	(7.60537100661324e+001dB,-4.23951623654897e+000°)
4.40047947836174e+005	(7.60536564007604e+001dB,-4.24440412469342e+000°)
4.40554863506744e+005	(7.60536026123357e+001dB,-4.24929755926651e+000°)
4.41062363121628e+005	(7.60535487005775e+001dB,-4.25419654648361e+000°)
4.41570447353504e+005	(7.60534946652020e+001dB,-4.25910109223703e+000°)
4.42079116875824e+005	(7.60534405059488e+001dB,-4.26401120309013e+000°)
4.42588372362818e+005	(7.60533862225122e+001dB,-4.26892688509623e+000°)
4.43098214489491e+005	(7.60533318146215e+001dB,-4.27384814449600e+000°)
4.43608643931625e+005	(7.60532772819895e+001dB,-4.27877498785260e+000°)
4.44119661365782e+005	(7.60532226243268e+001dB,-4.28370742075094e+000°)
4.44631267469302e+005	(7.60531678413552e+001dB,-4.28864544993315e+000°)
4.45143462920306e+005	(7.60531129327895e+001dB,-4.29358908164957e+000°)
4.45656248397697e+005	(7.60530578983429e+001dB,-4.29853832215602e+000°)
4.46169624581158e+005	(7.60530027377187e+001dB,-4.30349317754391e+000°)
4.46683592151157e+005	(7.60529474506520e+001dB,-4.30845365425264e+000°)
4.47198151788945e+005	(7.60528920368303e+001dB,-4.31341975853787e+000°)
4.47713304176557e+005	(7.60528364959648e+001dB,-4.31839149667456e+000°)
4.48229049996815e+005	(7.60527808277889e+001dB,-4.32336887511326e+000°)
4.48745389933327e+005	(7.60527250319981e+001dB,-4.32835189980263e+000°)
4.49262324670489e+005	(7.60526691082980e+001dB,-4.33334057735424e+000°)
4.49779854893483e+005	(7.60526130564020e+001dB,-4.33833491422467e+000°)
4.50297981288285e+005	(7.60525568760091e+001dB,-4.34333491637732e+000°)
4.50816704541656e+005	(7.60525005668381e+001dB,-4.34834059028070e+000°)
4.51336025341152e+005	(7.60524441285934e+001dB,-4.35335194240105e+000°)
4.51855944375119e+005	(7.60523875609817e+001dB,-4.35836897904761e+000°)
4.52376462332696e+005	(7.60523308636977e+001dB,-4.36339170636434e+000°)
4.52897579903818e+005	(7.60522740364555e+001dB,-4.36842013100027e+000°)
4.53419297779211e+005	(7.60522170789573e+001dB,-4.37345425943936e+000°)
4.53941616650401e+005	(7.60521599909146e+001dB,-4.37849409735648e+000°)
4.54464537209706e+005	(7.60521027720100e+001dB,-4.38353965172851e+000°)
4.54988060150247e+005	(7.60520454219570e+001dB,-4.38859092905827e+000°)
4.55512186165937e+005	(7.60519879404630e+001dB,-4.39364793519661e+000°)
4.56036915951495e+005	(7.60519303272231e+001dB,-4.39871067697675e+000°)
4.56562250202434e+005	(7.60518725819319e+001dB,-4.40377916074342e+000°)
4.57088189615074e+005	(7.60518147042930e+001dB,-4.40885339252319e+000°)
4.57614734886533e+005	(7.60517566940042e+001dB,-4.41393337932793e+000°)
4.58141886714733e+005	(7.60516985507677e+001dB,-4.41901912719435e+000°)
4.58669645798401e+005	(7.60516402742632e+001dB,-4.42411064297108e+000°)
4.59198012837069e+005	(7.60515818642064e+001dB,-4.42920793254467e+000°)
4.59726988531072e+005	(7.60515233202915e+001dB,-4.43431100245410e+000°)
4.60256573581557e+005	(7.60514646421987e+001dB,-4.43941985939813e+000°)
4.60786768690472e+005	(7.60514058296353e+001dB,-4.44453450976689e+000°)
4.61317574560580e+005	(7.60513468822923e+001dB,-4.44965496027411e+000°)
4.61848991895450e+005	(7.60512877998688e+001dB,-4.45478121682519e+000°)
4.62381021399462e+005	(7.60512285820425e+001dB,-4.45991328613529e+000°)
4.62913663777807e+005	(7.60511692285264e+001dB,-4.46505117494583e+000°)
4.63446919736490e+005	(7.60511097389759e+001dB,-4.47019488964320e+000°)
4.63980789982328e+005	(7.60510501131209e+001dB,-4.47534443649478e+000°)
4.64515275222952e+005	(7.60509903506294e+001dB,-4.48049982223240e+000°)
4.65050376166809e+005	(7.60509304511918e+001dB,-4.48566105327442e+000°)
4.65586093523162e+005	(7.60508704145011e+001dB,-4.49082813621166e+000°)
4.66122428002090e+005	(7.60508102402464e+001dB,-4.49600107747264e+000°)
4.66659380314492e+005	(7.60507499281007e+001dB,-4.50117988364822e+000°)
4.67196951172084e+005	(7.60506894777619e+001dB,-4.50636456134400e+000°)
4.67735141287402e+005	(7.60506288889168e+001dB,-4.51155511700124e+000°)
4.68273951373805e+005	(7.60505681612365e+001dB,-4.51675155722487e+000°)
4.68813382145470e+005	(7.60505072944188e+001dB,-4.52195388847174e+000°)
4.69353434317400e+005	(7.60504462881442e+001dB,-4.52716211752260e+000°)
4.69894108605421e+005	(7.60503851420985e+001dB,-4.53237625067580e+000°)
4.70435405726182e+005	(7.60503238559485e+001dB,-4.53759629471397e+000°)
4.70977326397159e+005	(7.60502624293872e+001dB,-4.54282225627644e+000°)
4.71519871336654e+005	(7.60502008620979e+001dB,-4.54805414167411e+000°)
4.72063041263797e+005	(7.60501391537502e+001dB,-4.55329195786923e+000°)
4.72606836898545e+005	(7.60500773040364e+001dB,-4.55853571135233e+000°)
4.73151258961687e+005	(7.60500153126214e+001dB,-4.56378540827501e+000°)
4.73696308174840e+005	(7.60499531791727e+001dB,-4.56904105610448e+000°)
4.74241985260452e+005	(7.60498909034011e+001dB,-4.57430266070058e+000°)
4.74788290941805e+005	(7.60498284849535e+001dB,-4.57957022903805e+000°)
4.75335225943013e+005	(7.60497659235031e+001dB,-4.58484376794923e+000°)
4.75882790989025e+005	(7.60497032187541e+001dB,-4.59012328363027e+000°)
4.76430986805624e+005	(7.60496403703540e+001dB,-4.59540878290754e+000°)
4.76979814119430e+005	(7.60495773779833e+001dB,-4.60070027279759e+000°)
4.77529273657900e+005	(7.60495142413205e+001dB,-4.60599775949514e+000°)
4.78079366149328e+005	(7.60494509600207e+001dB,-4.61130125001139e+000°)
4.78630092322848e+005	(7.60493875337727e+001dB,-4.61661075055971e+000°)
4.79181452908433e+005	(7.60493239622383e+001dB,-4.62192626849126e+000°)
4.79733448636899e+005	(7.60492602451031e+001dB,-4.62724780969920e+000°)
4.80286080239901e+005	(7.60491963820010e+001dB,-4.63257538169431e+000°)
4.80839348449939e+005	(7.60491323726244e+001dB,-4.63790899071087e+000°)
4.81393254000355e+005	(7.60490682166258e+001dB,-4.64324864362286e+000°)
4.81947797625338e+005	(7.60490039136979e+001dB,-4.64859434700399e+000°)
4.82502980059921e+005	(7.60489394634804e+001dB,-4.65394610773106e+000°)
4.83058802039984e+005	(7.60488748656501e+001dB,-4.65930393254100e+000°)
4.83615264302255e+005	(7.60488101198573e+001dB,-4.66466782832750e+000°)
4.84172367584311e+005	(7.60487452257853e+001dB,-4.67003780118681e+000°)
4.84730112624579e+005	(7.60486801830867e+001dB,-4.67541385867826e+000°)
4.85288500162334e+005	(7.60486149914279e+001dB,-4.68079600722537e+000°)
4.85847530937705e+005	(7.60485496504621e+001dB,-4.68618425325177e+000°)
4.86407205691675e+005	(7.60484841598555e+001dB,-4.69157860401069e+000°)
4.86967525166077e+005	(7.60484185192747e+001dB,-4.69697906626934e+000°)
4.87528490103600e+005	(7.60483527283558e+001dB,-4.70238564662078e+000°)
4.88090101247790e+005	(7.60482867867735e+001dB,-4.70779835200787e+000°)
4.88652359343048e+005	(7.60482206941876e+001dB,-4.71321718904871e+000°)
4.89215265134632e+005	(7.60481544502407e+001dB,-4.71864216467879e+000°)
4.89778819368661e+005	(7.60480880546112e+001dB,-4.72407328586191e+000°)
4.90343022792111e+005	(7.60480215069217e+001dB,-4.72951055904458e+000°)
4.90907876152819e+005	(7.60479548068603e+001dB,-4.73495399136551e+000°)
4.91473380199484e+005	(7.60478879540552e+001dB,-4.74040358961440e+000°)
4.92039535681667e+005	(7.60478209481726e+001dB,-4.74585936060114e+000°)
4.92606343349794e+005	(7.60477537888649e+001dB,-4.75132131113621e+000°)
4.93173803955152e+005	(7.60476864757667e+001dB,-4.75678944835253e+000°)
4.93741918249898e+005	(7.60476190085500e+001dB,-4.76226377842371e+000°)
4.94310686987053e+005	(7.60475513868608e+001dB,-4.76774430899092e+000°)
4.94880110920503e+005	(7.60474836103396e+001dB,-4.77323104654986e+000°)
4.95450190805008e+005	(7.60474156786297e+001dB,-4.77872399792906e+000°)
4.96020927396193e+005	(7.60473475913867e+001dB,-4.78422317029842e+000°)
4.96592321450554e+005	(7.60472793482433e+001dB,-4.78972857065581e+000°)
4.97164373725461e+005	(7.60472109488666e+001dB,-4.79524020520277e+000°)
4.97737084979155e+005	(7.60471423928938e+001dB,-4.80075808144223e+000°)
4.98310455970749e+005	(7.60470736799696e+001dB,-4.80628220622955e+000°)
4.98884487460232e+005	(7.60470048097257e+001dB,-4.81181258641769e+000°)
4.99459180208468e+005	(7.60469357818138e+001dB,-4.81734922920319e+000°)
5.00034534977198e+005	(7.60468665958848e+001dB,-4.82289214080625e+000°)
5.00610552529041e+005	(7.60467972515570e+001dB,-4.82844132890642e+000°)
5.01187233627493e+005	(7.60467277484923e+001dB,-4.83399680023026e+000°)
5.01764579036930e+005	(7.60466580863189e+001dB,-4.83955856165454e+000°)
5.02342589522608e+005	(7.60465882646675e+001dB,-4.84512662022675e+000°)
5.02921265850667e+005	(7.60465182831869e+001dB,-4.85070098300760e+000°)
5.03500608788127e+005	(7.60464481415174e+001dB,-4.85628165673385e+000°)
5.04080619102891e+005	(7.60463778392914e+001dB,-4.86186864863147e+000°)
5.04661297563751e+005	(7.60463073761334e+001dB,-4.86746196559936e+000°)
5.05242644940379e+005	(7.60462367516884e+001dB,-4.87306161472108e+000°)
5.05824662003337e+005	(7.60461659655816e+001dB,-4.87866760273993e+000°)
5.06407349524074e+005	(7.60460950174524e+001dB,-4.88427993707270e+000°)
5.06990708274928e+005	(7.60460239069387e+001dB,-4.88989862431820e+000°)
5.07574739029125e+005	(7.60459526336657e+001dB,-4.89552367189526e+000°)
5.08159442560785e+005	(7.60458811972551e+001dB,-4.90115508656848e+000°)
5.08744819644915e+005	(7.60458095973520e+001dB,-4.90679287561253e+000°)
5.09330871057420e+005	(7.60457378335615e+001dB,-4.91243704595664e+000°)
5.09917597575095e+005	(7.60456659055292e+001dB,-4.91808760472281e+000°)
5.10504999975631e+005	(7.60455938128836e+001dB,-4.92374455886436e+000°)
5.11093079037616e+005	(7.60455215552495e+001dB,-4.92940791550142e+000°)
5.11681835540533e+005	(7.60454491322400e+001dB,-4.93507768175140e+000°)
5.12271270264765e+005	(7.60453765434906e+001dB,-4.94075386475184e+000°)
5.12861383991591e+005	(7.60453037886245e+001dB,-4.94643647163700e+000°)
5.13452177503193e+005	(7.60452308672557e+001dB,-4.95212550921349e+000°)
5.14043651582653e+005	(7.60451577790161e+001dB,-4.95782098479336e+000°)
5.14635807013954e+005	(7.60450845235090e+001dB,-4.96352290584492e+000°)
5.15228644581984e+005	(7.60450111003963e+001dB,-4.96923127872503e+000°)
5.15822165072533e+005	(7.60449375092531e+001dB,-4.97494611105769e+000°)
5.16416369272299e+005	(7.60448637497061e+001dB,-4.98066740984637e+000°)
5.17011257968883e+005	(7.60447898213824e+001dB,-4.98639518242755e+000°)
5.17606831950796e+005	(7.60447157238984e+001dB,-4.99212943597463e+000°)
5.18203092007456e+005	(7.60446414568744e+001dB,-4.99787017733642e+000°)
5.18800038929190e+005	(7.60445670199104e+001dB,-5.00361741385035e+000°)
5.19397673507237e+005	(7.60444924126371e+001dB,-5.00937115238422e+000°)
5.19995996533746e+005	(7.60444176346610e+001dB,-5.01513140061672e+000°)
5.20595008801778e+005	(7.60443426855846e+001dB,-5.02089816557189e+000°)
5.21194711105311e+005	(7.60442675650315e+001dB,-5.02667145445759e+000°)
5.21795104239233e+005	(7.60441922725998e+001dB,-5.03245127447225e+000°)
5.22396188999351e+005	(7.60441168079178e+001dB,-5.03823763283329e+000°)
5.22997966182387e+005	(7.60440411705889e+001dB,-5.04403053626146e+000°)
5.23600436585982e+005	(7.60439653602164e+001dB,-5.04982999279075e+000°)
5.24203601008695e+005	(7.60438893764014e+001dB,-5.05563600915051e+000°)
5.24807460250005e+005	(7.60438132187612e+001dB,-5.06144859273762e+000°)
5.25412015110312e+005	(7.60437368868859e+001dB,-5.06726775094178e+000°)
5.26017266390939e+005	(7.60436603803999e+001dB,-5.07309349051747e+000°)
5.26623214894131e+005	(7.60435836988979e+001dB,-5.07892581935879e+000°)
5.27229861423056e+005	(7.60435068419920e+001dB,-5.08476474406056e+000°)
5.27837206781811e+005	(7.60434298092628e+001dB,-5.09061027251980e+000°)
5.28445251775414e+005	(7.60433526003165e+001dB,-5.09646241166499e+000°)
5.29053997209816e+005	(7.60432752147820e+001dB,-5.10232116893927e+000°)
5.29663443891892e+005	(7.60431976522216e+001dB,-5.10818655158530e+000°)
5.30273592629449e+005	(7.60431199122403e+001dB,-5.11405856687905e+000°)
5.30884444231224e+005	(7.60430419944611e+001dB,-5.11993722210728e+000°)
5.31495999506883e+005	(7.60429638984555e+001dB,-5.12582252453762e+000°)
5.32108259267030e+005	(7.60428856238160e+001dB,-5.13171448177852e+000°)
5.32721224323198e+005	(7.60428071701666e+001dB,-5.13761310080857e+000°)
5.33334895487857e+005	(7.60427285370603e+001dB,-5.14351838922499e+000°)
5.33949273574413e+005	(7.60426497241276e+001dB,-5.14943035434865e+000°)
5.34564359397209e+005	(7.60425707309385e+001dB,-5.15534900330615e+000°)
5.35180153771524e+005	(7.60424915570953e+001dB,-5.16127434357421e+000°)
5.35796657513579e+005	(7.60424122021803e+001dB,-5.16720638262451e+000°)
5.36413871440534e+005	(7.60423326657960e+001dB,-5.17314512778196e+000°)
5.37031796370491e+005	(7.60422529475001e+001dB,-5.17909058635218e+000°)
5.37650433122493e+005	(7.60421730469164e+001dB,-5.18504276584517e+000°)
5.38269782516527e+005	(7.60420929636069e+001dB,-5.19100167357805e+000°)
5.38889845373526e+005	(7.60420126971565e+001dB,-5.19696731704936e+000°)
5.39510622515367e+005	(7.60419322471774e+001dB,-5.20293970345365e+000°)
5.40132114764874e+005	(7.60418516132249e+001dB,-5.20891884044573e+000°)
5.40754322945821e+005	(7.60417707948852e+001dB,-5.21490473521534e+000°)
5.41377247882927e+005	(7.60416897917493e+001dB,-5.22089739544884e+000°)
5.42000890401864e+005	(7.60416086034011e+001dB,-5.22689682834532e+000°)
5.42625251329255e+005	(7.60415272294236e+001dB,-5.23290304159671e+000°)
5.43250331492674e+005	(7.60414456693723e+001dB,-5.23891604255839e+000°)
5.43876131720649e+005	(7.60413639228327e+001dB,-5.24493583860853e+000°)
5.44502652842663e+005	(7.60412819894077e+001dB,-5.25096243714171e+000°)
5.45129895689152e+005	(7.60411998686436e+001dB,-5.25699584601322e+000°)
5.45757861091513e+005	(7.60411175601213e+001dB,-5.26303607228691e+000°)
5.46386549882097e+005	(7.60410350634220e+001dB,-5.26908312385161e+000°)
5.47015962894214e+005	(7.60409523781276e+001dB,-5.27513700761762e+000°)
5.47646100962137e+005	(7.60408695038023e+001dB,-5.28119773163763e+000°)
5.48276964921097e+005	(7.60407864400075e+001dB,-5.28726530331264e+000°)
5.48908555607288e+005	(7.60407031863330e+001dB,-5.29333973006352e+000°)
5.49540873857868e+005	(7.60406197423254e+001dB,-5.29942101929569e+000°)
5.50173920510959e+005	(7.60405361075670e+001dB,-5.30550917892798e+000°)
5.50807696405648e+005	(7.60404522816166e+001dB,-5.31160421621570e+000°)
5.51442202381989e+005	(7.60403682640669e+001dB,-5.31770613860879e+000°)
5.52077439281003e+005	(7.60402840544445e+001dB,-5.32381495384205e+000°)
5.52713407944680e+005	(7.60401996523498e+001dB,-5.32993066954390e+000°)
5.53350109215982e+005	(7.60401150573241e+001dB,-5.33605329314295e+000°)
5.53987543938840e+005	(7.60400302689298e+001dB,-5.34218283225437e+000°)
5.54625712958157e+005	(7.60399452867529e+001dB,-5.34831929450880e+000°)
5.55264617119810e+005	(7.60398601103327e+001dB,-5.35446268768052e+000°)
5.55904257270651e+005	(7.60397747392258e+001dB,-5.36061301874011e+000°)
5.56544634258505e+005	(7.60396891730002e+001dB,-5.36677029597917e+000°)
5.57185748932177e+005	(7.60396034112179e+001dB,-5.37293452670840e+000°)
5.57827602141449e+005	(7.60395174534234e+001dB,-5.37910571856456e+000°)
5.58470194737079e+005	(7.60394312991846e+001dB,-5.38528387920000e+000°)
5.59113527570809e+005	(7.60393449480539e+001dB,-5.39146901642885e+000°)
5.59757601495359e+005	(7.60392583995798e+001dB,-5.39766113741047e+000°)
5.60402417364434e+005	(7.60391716533229e+001dB,-5.40386025013959e+000°)
5.61047976032720e+005	(7.60390847088204e+001dB,-5.41006636243395e+000°)
5.61694278355889e+005	(7.60389975656464e+001dB,-5.41627948165274e+000°)
5.62341325190599e+005	(7.60389102233363e+001dB,-5.42249961562367e+000°)
5.62989117394494e+005	(7.60388226814325e+001dB,-5.42872677202337e+000°)
5.63637655826205e+005	(7.60387349394835e+001dB,-5.43496095853547e+000°)
5.64286941345355e+005	(7.60386469970610e+001dB,-5.44120218286570e+000°)
5.64936974812554e+005	(7.60385588536863e+001dB,-5.44745045269045e+000°)
5.65587757089405e+005	(7.60384705089044e+001dB,-5.45370577571046e+000°)
5.66239289038505e+005	(7.60383819622868e+001dB,-5.45996815948203e+000°)
5.66891571523442e+005	(7.60382932133373e+001dB,-5.46623761185120e+000°)
5.67544605408800e+005	(7.60382042616279e+001dB,-5.47251414104209e+000°)
5.68198391560158e+005	(7.60381151066931e+001dB,-5.47879775394947e+000°)
5.68852930844095e+005	(7.60380257480540e+001dB,-5.48508845877418e+000°)
5.69508224128184e+005	(7.60379361852678e+001dB,-5.49138626325616e+000°)
5.70164272281001e+005	(7.60378464178709e+001dB,-5.49769117528892e+000°)
5.70821076172121e+005	(7.60377564453951e+001dB,-5.50400320211701e+000°)
5.71478636672121e+005	(7.60376662673773e+001dB,-5.51032235229812e+000°)
5.72136954652581e+005	(7.60375758833599e+001dB,-5.51664863309367e+000°)
5.72796030986084e+005	(7.60374852928675e+001dB,-5.52298205208368e+000°)
5.73455866546220e+005	(7.60373944954360e+001dB,-5.52932261768327e+000°)
5.74116462207583e+005	(7.60373034905963e+001dB,-5.53567033732231e+000°)
5.74777818845777e+005	(7.60372122778773e+001dB,-5.54202521893037e+000°)
5.75439937337413e+005	(7.60371208568033e+001dB,-5.54838727027407e+000°)
5.76102818560113e+005	(7.60370292269134e+001dB,-5.55475649929709e+000°)
5.76766463392508e+005	(7.60369373877381e+001dB,-5.56113291361913e+000°)
5.77430872714243e+005	(7.60368453387886e+001dB,-5.56751652133980e+000°)
5.78096047405976e+005	(7.60367530796043e+001dB,-5.57390733009613e+000°)
5.78761988349379e+005	(7.60366606096947e+001dB,-5.58030534799733e+000°)
5.79428696427139e+005	(7.60365679285981e+001dB,-5.58671058268867e+000°)
5.80096172522963e+005	(7.60364750358405e+001dB,-5.59312304181192e+000°)
5.80764417521571e+005	(7.60363819309257e+001dB,-5.59954273398405e+000°)
5.81433432308706e+005	(7.60362886133697e+001dB,-5.60596966652278e+000°)
5.82103217771131e+005	(7.60361950827239e+001dB,-5.61240384726568e+000°)
5.82773774796629e+005	(7.60361013384654e+001dB,-5.61884528433874e+000°)
5.83445104274005e+005	(7.60360073801444e+001dB,-5.62529398591621e+000°)
5.84117207093091e+005	(7.60359132072607e+001dB,-5.63174995932910e+000°)
5.84790084144742e+005	(7.60358188193226e+001dB,-5.63821321290128e+000°)
5.85463736320838e+005	(7.60357242158586e+001dB,-5.64468375448254e+000°)
5.86138164514290e+005	(7.60356293963791e+001dB,-5.65116159208291e+000°)
5.86813369619035e+005	(7.60355343603918e+001dB,-5.65764673354955e+000°)
5.87489352530039e+005	(7.60354391074053e+001dB,-5.66413918690254e+000°)
5.88166114143301e+005	(7.60353436369249e+001dB,-5.67063895999774e+000°)
5.88843655355852e+005	(7.60352479484704e+001dB,-5.67714606087251e+000°)
5.89521977065755e+005	(7.60351520415475e+001dB,-5.68366049756019e+000°)
5.90201080172108e+005	(7.60350559156498e+001dB,-5.69018227809090e+000°)
5.90880965575045e+005	(7.60349595702960e+001dB,-5.69671141035276e+000°)
5.91561634175738e+005	(7.60348630049795e+001dB,-5.70324790222335e+000°)
5.92243086876395e+005	(7.60347662192000e+001dB,-5.70979176191645e+000°)
5.92925324580265e+005	(7.60346692124891e+001dB,-5.71634299751085e+000°)
5.93608348191636e+005	(7.60345719843151e+001dB,-5.72290161672007e+000°)
5.94292158615838e+005	(7.60344745341777e+001dB,-5.72946762793868e+000°)
5.94976756759246e+005	(7.60343768615900e+001dB,-5.73604103908304e+000°)
5.95662143529277e+005	(7.60342789660510e+001dB,-5.74262185806954e+000°)
5.96348319834393e+005	(7.60341808470444e+001dB,-5.74921009296943e+000°)
5.97035286584104e+005	(7.60340825040618e+001dB,-5.75580575203281e+000°)
5.97723044688967e+005	(7.60339839366147e+001dB,-5.76240884303202e+000°)
5.98411595060587e+005	(7.60338851441938e+001dB,-5.76901937455515e+000°)
5.99100938611622e+005	(7.60337861262760e+001dB,-5.77563735403683e+000°)
5.99791076255778e+005	(7.60336868823601e+001dB,-5.78226279024235e+000°)
6.00482008907815e+005	(7.60335874119455e+001dB,-5.78889569063340e+000°)
6.01173737483547e+005	(7.60334877145028e+001dB,-5.79553606364165e+000°)
6.01866262899843e+005	(7.60333877895144e+001dB,-5.80218391771022e+000°)
6.02559586074628e+005	(7.60332876364906e+001dB,-5.80883926016090e+000°)
6.03253707926883e+005	(7.60331872549063e+001dB,-5.81550209977247e+000°)
6.03948629376650e+005	(7.60330866442359e+001dB,-5.82217244450682e+000°)
6.04644351345030e+005	(7.60329858039706e+001dB,-5.82885030234588e+000°)
6.05340874754185e+005	(7.60328847335967e+001dB,-5.83553568192687e+000°)
6.06038200527338e+005	(7.60327834325738e+001dB,-5.84222859073033e+000°)
6.06736329588777e+005	(7.60326819004110e+001dB,-5.84892903741847e+000°)
6.07435262863855e+005	(7.60325801365517e+001dB,-5.85563702996432e+000°)
6.08135001278990e+005	(7.60324781405104e+001dB,-5.86235257655396e+000°)
6.08835545761668e+005	(7.60323759117359e+001dB,-5.86907568550074e+000°)
6.09536897240442e+005	(7.60322734497003e+001dB,-5.87580636513994e+000°)
6.10239056644937e+005	(7.60321707539063e+001dB,-5.88254462301142e+000°)
6.10942024905846e+005	(7.60320678237893e+001dB,-5.88929046809059e+000°)
6.11645802954936e+005	(7.60319646588416e+001dB,-5.89604390841695e+000°)
6.12350391725048e+005	(7.60318612585392e+001dB,-5.90280495185430e+000°)
6.13055792150096e+005	(7.60317576223312e+001dB,-5.90957360707993e+000°)
6.13762005165069e+005	(7.60316537496978e+001dB,-5.91634988230125e+000°)
6.14469031706037e+005	(7.60315496401020e+001dB,-5.92313378522967e+000°)
6.15176872710144e+005	(7.60314452929966e+001dB,-5.92992532488663e+000°)
6.15885529115616e+005	(7.60313407078812e+001dB,-5.93672450885690e+000°)
6.16595001861759e+005	(7.60312358841812e+001dB,-5.94353134582364e+000°)
6.17305291888961e+005	(7.60311308213809e+001dB,-5.95034584419285e+000°)
6.18016400138693e+005	(7.60310255189164e+001dB,-5.95716801184796e+000°)
6.18728327553512e+005	(7.60309199762646e+001dB,-5.96399785752558e+000°)
6.19441075077059e+005	(7.60308141928924e+001dB,-5.97083538898060e+000°)
6.20154643654064e+005	(7.60307081682498e+001dB,-5.97768061494306e+000°)
6.20869034230342e+005	(7.60306019017669e+001dB,-5.98453354380610e+000°)
6.21584247752802e+005	(7.60304953929383e+001dB,-5.99139418368678e+000°)
6.22300285169439e+005	(7.60303886411998e+001dB,-5.99826254283342e+000°)
6.23017147429344e+005	(7.60302816459880e+001dB,-6.00513862982054e+000°)
6.23734835482699e+005	(7.60301744067757e+001dB,-6.01202245276943e+000°)
6.24453350280783e+005	(7.60300669229963e+001dB,-6.01891402026809e+000°)
6.25172692775967e+005	(7.60299591941120e+001dB,-6.02581334060275e+000°)
6.25892863921722e+005	(7.60298512195539e+001dB,-6.03272042237186e+000°)
6.26613864672617e+005	(7.60297429987924e+001dB,-6.03963527322067e+000°)
6.27335695984320e+005	(7.60296345312582e+001dB,-6.04655790241595e+000°)
6.28058358813600e+005	(7.60295258163927e+001dB,-6.05348831808669e+000°)
6.28781854118329e+005	(7.60294168536301e+001dB,-6.06042652836421e+000°)
6.29506182857481e+005	(7.60293076424290e+001dB,-6.06737254172849e+000°)
6.30231345991135e+005	(7.60291981822163e+001dB,-6.07432636664621e+000°)
6.30957344480477e+005	(7.60290884724368e+001dB,-6.08128801192539e+000°)
6.31684179287800e+005	(7.60289785125375e+001dB,-6.08825748540177e+000°)
6.32411851376504e+005	(7.60288683019337e+001dB,-6.09523479604050e+000°)
6.33140361711101e+005	(7.60287578400707e+001dB,-6.10221995201424e+000°)
6.33869711257212e+005	(7.60286471263818e+001dB,-6.10921296181897e+000°)
6.34599900981572e+005	(7.60285361602903e+001dB,-6.11621383411327e+000°)
6.35330931852030e+005	(7.60284249412466e+001dB,-6.12322257692612e+000°)
6.36062804837547e+005	(7.60283134686749e+001dB,-6.13023919909551e+000°)
6.36795520908203e+005	(7.60282017419936e+001dB,-6.13726370896549e+000°)
6.37529081035194e+005	(7.60280897606247e+001dB,-6.14429611537816e+000°)
6.38263486190836e+005	(7.60279775240142e+001dB,-6.15133642638415e+000°)
6.38998737348565e+005	(7.60278650315801e+001dB,-6.15838465050931e+000°)
6.39734835482936e+005	(7.60277522827409e+001dB,-6.16544079661215e+000°)
6.40471781569630e+005	(7.60276392769122e+001dB,-6.17250487322771e+000°)
6.41209576585450e+005	(7.60275260135327e+001dB,-6.17957688858668e+000°)
6.41948221508325e+005	(7.60274124920099e+001dB,-6.18665685122754e+000°)
6.42687717317309e+005	(7.60272987117689e+001dB,-6.19374477003789e+000°)
6.43428064992586e+005	(7.60271846722203e+001dB,-6.20084065324322e+000°)
