Freq.	-I(Rl)/I(I1)
5.94292158615695e+003	(9.12678066731016e+000dB,-1.73196638137110e+002°)
5.94976756759103e+003	(9.12692320138289e+000dB,-1.73204523681039e+002°)
5.95662143529133e+003	(9.12706541225357e+000dB,-1.73212400560334e+002°)
5.96348319834249e+003	(9.12720730064437e+000dB,-1.73220268784272e+002°)
5.97035286583960e+003	(9.12734886727532e+000dB,-1.73228128362127e+002°)
5.97723044688823e+003	(9.12749011286623e+000dB,-1.73235979303162e+002°)
5.98411595060443e+003	(9.12763103813419e+000dB,-1.73243821616634e+002°)
5.99100938611478e+003	(9.12777164378238e+000dB,-1.73251655311792e+002°)
5.99791076255633e+003	(9.12791193055014e+000dB,-1.73259480397877e+002°)
6.00482008907670e+003	(9.12805189913803e+000dB,-1.73267296884125e+002°)
6.01173737483402e+003	(9.12819155025710e+000dB,-1.73275104779760e+002°)
6.01866262899698e+003	(9.12833088461716e+000dB,-1.73282904094003e+002°)
6.02559586074483e+003	(9.12846990292610e+000dB,-1.73290694836063e+002°)
6.03253707926738e+003	(9.12860860589052e+000dB,-1.73298477015145e+002°)
6.03948629376505e+003	(9.12874699421582e+000dB,-1.73306250640445e+002°)
6.04644351344885e+003	(9.12888506860541e+000dB,-1.73314015721151e+002°)
6.05340874754039e+003	(9.12902282976109e+000dB,-1.73321772266444e+002°)
6.06038200527192e+003	(9.12916027838341e+000dB,-1.73329520285497e+002°)
6.06736329588631e+003	(9.12929741517168e+000dB,-1.73337259787477e+002°)
6.07435262863709e+003	(9.12943424082276e+000dB,-1.73344990781540e+002°)
6.08135001278844e+003	(9.12957075603293e+000dB,-1.73352713276838e+002°)
6.08835545761522e+003	(9.12970696149678e+000dB,-1.73360427282514e+002°)
6.09536897240296e+003	(9.12984285790683e+000dB,-1.73368132807702e+002°)
6.10239056644790e+003	(9.12997844595461e+000dB,-1.73375829861531e+002°)
6.10942024905699e+003	(9.13011372632997e+000dB,-1.73383518453121e+002°)
6.11645802954789e+003	(9.13024869972155e+000dB,-1.73391198591585e+002°)
6.12350391724901e+003	(9.13038336681576e+000dB,-1.73398870286027e+002°)
6.13055792149948e+003	(9.13051772829876e+000dB,-1.73406533545545e+002°)
6.13762005164922e+003	(9.13065178485366e+000dB,-1.73414188379228e+002°)
6.14469031705889e+003	(9.13078553716331e+000dB,-1.73421834796159e+002°)
6.15176872709996e+003	(9.13091898590865e+000dB,-1.73429472805413e+002°)
6.15885529115468e+003	(9.13105213176894e+000dB,-1.73437102416057e+002°)
6.16595001861611e+003	(9.13118497542231e+000dB,-1.73444723637149e+002°)
6.17305291888812e+003	(9.13131751754517e+000dB,-1.73452336477743e+002°)
6.18016400138545e+003	(9.13144975881253e+000dB,-1.73459940946882e+002°)
6.18728327553363e+003	(9.13158169989817e+000dB,-1.73467537053603e+002°)
6.19441075076911e+003	(9.13171334147395e+000dB,-1.73475124806935e+002°)
6.20154643653915e+003	(9.13184468421054e+000dB,-1.73482704215900e+002°)
6.20869034230193e+003	(9.13197572877685e+000dB,-1.73490275289512e+002°)
6.21584247752652e+003	(9.13210647584107e+000dB,-1.73497838036777e+002°)
6.22300285169289e+003	(9.13223692606936e+000dB,-1.73505392466693e+002°)
6.23017147429194e+003	(9.13236708012624e+000dB,-1.73512938588254e+002°)
6.23734835482550e+003	(9.13249693867508e+000dB,-1.73520476410440e+002°)
6.24453350280633e+003	(9.13262650237801e+000dB,-1.73528005942230e+002°)
6.25172692775816e+003	(9.13275577189550e+000dB,-1.73535527192592e+002°)
6.25892863921572e+003	(9.13288474788663e+000dB,-1.73543040170486e+002°)
6.26613864672466e+003	(9.13301343100833e+000dB,-1.73550544884865e+002°)
6.27335695984169e+003	(9.13314182191741e+000dB,-1.73558041344676e+002°)
6.28058358813449e+003	(9.13326992126865e+000dB,-1.73565529558857e+002°)
6.28781854118178e+003	(9.13339772971480e+000dB,-1.73573009536338e+002°)
6.29506182857329e+003	(9.13352524790817e+000dB,-1.73580481286042e+002°)
6.30231345990983e+003	(9.13365247649891e+000dB,-1.73587944816885e+002°)
6.30957344480325e+003	(9.13377941613631e+000dB,-1.73595400137774e+002°)
6.31684179287648e+003	(9.13390606746789e+000dB,-1.73602847257611e+002°)
6.32411851376352e+003	(9.13403243113949e+000dB,-1.73610286185287e+002°)
6.33140361710949e+003	(9.13415850778405e+000dB,-1.73617716929689e+002°)
6.33869711257060e+003	(9.13428429806948e+000dB,-1.73625139499692e+002°)
6.34599900981420e+003	(9.13440980262509e+000dB,-1.73632553904169e+002°)
6.35330931851877e+003	(9.13453502209199e+000dB,-1.73639960151980e+002°)
6.36062804837394e+003	(9.13465995710875e+000dB,-1.73647358251981e+002°)
6.36795520908050e+003	(9.13478460831361e+000dB,-1.73654748213020e+002°)
6.37529081035041e+003	(9.13490897634295e+000dB,-1.73662130043935e+002°)
6.38263486190683e+003	(9.13503306183151e+000dB,-1.73669503753560e+002°)
6.38998737348411e+003	(9.13515686541280e+000dB,-1.73676869350718e+002°)
6.39734835482783e+003	(9.13528038771926e+000dB,-1.73684226844228e+002°)
6.40471781569477e+003	(9.13540362938152e+000dB,-1.73691576242898e+002°)
6.41209576585297e+003	(9.13552659102940e+000dB,-1.73698917555530e+002°)
6.41948221508171e+003	(9.13564927329060e+000dB,-1.73706250790920e+002°)
6.42687717317155e+003	(9.13577167679190e+000dB,-1.73713575957852e+002°)
6.43428064992432e+003	(9.13589380215893e+000dB,-1.73720893065108e+002°)
6.44169265515313e+003	(9.13601565001510e+000dB,-1.73728202121459e+002°)
6.44911319868242e+003	(9.13613722098360e+000dB,-1.73735503135668e+002°)
6.45654229034792e+003	(9.13625851568525e+000dB,-1.73742796116493e+002°)
6.46397993999671e+003	(9.13637953474012e+000dB,-1.73750081072682e+002°)
6.47142615748720e+003	(9.13650027876660e+000dB,-1.73757358012978e+002°)
6.47888095268917e+003	(9.13662074838176e+000dB,-1.73764626946114e+002°)
6.48634433548375e+003	(9.13674094420179e+000dB,-1.73771887880816e+002°)
6.49381631576348e+003	(9.13686086684106e+000dB,-1.73779140825803e+002°)
6.50129690343228e+003	(9.13698051691223e+000dB,-1.73786385789788e+002°)
6.50878610840547e+003	(9.13709989502768e+000dB,-1.73793622781472e+002°)
6.51628394060980e+003	(9.13721900179762e+000dB,-1.73800851809554e+002°)
6.52379040998347e+003	(9.13733783783100e+000dB,-1.73808072882721e+002°)
6.53130552647610e+003	(9.13745640373578e+000dB,-1.73815286009655e+002°)
6.53882930004880e+003	(9.13757470011815e+000dB,-1.73822491199030e+002°)
6.54636174067413e+003	(9.13769272758365e+000dB,-1.73829688459511e+002°)
6.55390285833616e+003	(9.13781048673571e+000dB,-1.73836877799757e+002°)
6.56145266303044e+003	(9.13792797817692e+000dB,-1.73844059228419e+002°)
6.56901116476405e+003	(9.13804520250838e+000dB,-1.73851232754141e+002°)
6.57657837355560e+003	(9.13816216032972e+000dB,-1.73858398385558e+002°)
6.58415429943522e+003	(9.13827885224005e+000dB,-1.73865556131300e+002°)
6.59173895244461e+003	(9.13839527883591e+000dB,-1.73872705999987e+002°)
6.59933234263704e+003	(9.13851144071333e+000dB,-1.73879848000232e+002°)
6.60693448007736e+003	(9.13862733846725e+000dB,-1.73886982140642e+002°)
6.61454537484200e+003	(9.13874297269061e+000dB,-1.73894108429814e+002°)
6.62216503701902e+003	(9.13885834397532e+000dB,-1.73901226876340e+002°)
6.62979347670809e+003	(9.13897345291235e+000dB,-1.73908337488803e+002°)
6.63743070402049e+003	(9.13908830009087e+000dB,-1.73915440275779e+002°)
6.64507672907920e+003	(9.13920288609908e+000dB,-1.73922535245836e+002°)
6.65273156201882e+003	(9.13931721152374e+000dB,-1.73929622407535e+002°)
6.66039521298564e+003	(9.13943127693780e+000dB,-1.73936701769429e+002°)
6.66806769213764e+003	(9.13954508295039e+000dB,-1.73943773340064e+002°)
6.67574900964448e+003	(9.13965863013217e+000dB,-1.73950837127979e+002°)
6.68343917568756e+003	(9.13977191906460e+000dB,-1.73957893141704e+002°)
6.69113820046001e+003	(9.13988495032852e+000dB,-1.73964941389762e+002°)
6.69884609416669e+003	(9.13999772450227e+000dB,-1.73971981880669e+002°)
6.70656286702420e+003	(9.14011024216423e+000dB,-1.73979014622934e+002°)
6.71428852926095e+003	(9.14022250389085e+000dB,-1.73986039625057e+002°)
6.72202309111710e+003	(9.14033451025728e+000dB,-1.73993056895532e+002°)
6.72976656284461e+003	(9.14044626183799e+000dB,-1.74000066442844e+002°)
6.73751895470726e+003	(9.14055775920509e+000dB,-1.74007068275472e+002°)
6.74528027698066e+003	(9.14066900293074e+000dB,-1.74014062401887e+002°)
6.75305053995223e+003	(9.14077999358486e+000dB,-1.74021048830551e+002°)
6.76082975392126e+003	(9.14089073173649e+000dB,-1.74028027569922e+002°)
6.76861792919890e+003	(9.14100121795345e+000dB,-1.74034998628446e+002°)
6.77641507610819e+003	(9.14111145280235e+000dB,-1.74041962014566e+002°)
6.78422120498405e+003	(9.14122143684800e+000dB,-1.74048917736715e+002°)
6.79203632617329e+003	(9.14133117065482e+000dB,-1.74055865803317e+002°)
6.79986045003467e+003	(9.14144065478563e+000dB,-1.74062806222793e+002°)
6.80769358693887e+003	(9.14154988980192e+000dB,-1.74069739003554e+002°)
6.81553574726850e+003	(9.14165887626392e+000dB,-1.74076664154001e+002°)
6.82338694141815e+003	(9.14176761473076e+000dB,-1.74083581682533e+002°)
6.83124717979439e+003	(9.14187610576001e+000dB,-1.74090491597537e+002°)
6.83911647281575e+003	(9.14198434990879e+000dB,-1.74097393907394e+002°)
6.84699483091280e+003	(9.14209234773198e+000dB,-1.74104288620479e+002°)
6.85488226452808e+003	(9.14220009978407e+000dB,-1.74111175745158e+002°)
6.86277878411620e+003	(9.14230760661816e+000dB,-1.74118055289788e+002°)
6.87068440014379e+003	(9.14241486878548e+000dB,-1.74124927262723e+002°)
6.87859912308955e+003	(9.14252188683684e+000dB,-1.74131791672305e+002°)
6.88652296344423e+003	(9.14262866132184e+000dB,-1.74138648526871e+002°)
6.89445593171070e+003	(9.14273519278788e+000dB,-1.74145497834751e+002°)
6.90239803840390e+003	(9.14284148178270e+000dB,-1.74152339604265e+002°)
6.91034929405088e+003	(9.14294752885120e+000dB,-1.74159173843729e+002°)
6.91830970919085e+003	(9.14305333453808e+000dB,-1.74166000561448e+002°)
6.92627929437512e+003	(9.14315889938725e+000dB,-1.74172819765722e+002°)
6.93425806016718e+003	(9.14326422393998e+000dB,-1.74179631464843e+002°)
6.94224601714268e+003	(9.14336930873743e+000dB,-1.74186435667094e+002°)
6.95024317588946e+003	(9.14347415431947e+000dB,-1.74193232380755e+002°)
6.95824954700754e+003	(9.14357876122445e+000dB,-1.74200021614093e+002°)
6.96626514110918e+003	(9.14368312997737e+000dB,-1.74206803375371e+002°)
6.97428996881884e+003	(9.14378726113933e+000dB,-1.74213577672844e+002°)
6.98232404077321e+003	(9.14389115523246e+000dB,-1.74220344514759e+002°)
6.99036736762127e+003	(9.14399481279083e+000dB,-1.74227103909356e+002°)
6.99841996002424e+003	(9.14409823434721e+000dB,-1.74233855864867e+002°)
7.00648182865562e+003	(9.14420142043262e+000dB,-1.74240600389518e+002°)
7.01455298420122e+003	(9.14430437157772e+000dB,-1.74247337491527e+002°)
7.02263343735915e+003	(9.14440708831123e+000dB,-1.74254067179103e+002°)
7.03072319883985e+003	(9.14450957116126e+000dB,-1.74260789460449e+002°)
7.03882227936608e+003	(9.14461182065453e+000dB,-1.74267504343762e+002°)
7.04693068967299e+003	(9.14471383731694e+000dB,-1.74274211837229e+002°)
7.05504844050805e+003	(9.14481562167237e+000dB,-1.74280911949031e+002°)
7.06317554263114e+003	(9.14491717424435e+000dB,-1.74287604687341e+002°)
7.07131200681453e+003	(9.14501849555541e+000dB,-1.74294290060325e+002°)
7.07945784384290e+003	(9.14511958612577e+000dB,-1.74300968076142e+002°)
7.08761306451335e+003	(9.14522044647588e+000dB,-1.74307638742944e+002°)
7.09577767963542e+003	(9.14532107712420e+000dB,-1.74314302068873e+002°)
7.10395170003109e+003	(9.14542147858794e+000dB,-1.74320958062066e+002°)
7.11213513653482e+003	(9.14552165138401e+000dB,-1.74327606730653e+002°)
7.12032799999356e+003	(9.14562159602736e+000dB,-1.74334248082755e+002°)
7.12853030126673e+003	(9.14572131303204e+000dB,-1.74340882126486e+002°)
7.13674205122628e+003	(9.14582080291140e+000dB,-1.74347508869954e+002°)
7.14496326075668e+003	(9.14592006617680e+000dB,-1.74354128321258e+002°)
7.15319394075492e+003	(9.14601910333915e+000dB,-1.74360740488490e+002°)
7.16143410213057e+003	(9.14611791490838e+000dB,-1.74367345379736e+002°)
7.16968375580575e+003	(9.14621650139243e+000dB,-1.74373943003072e+002°)
7.17794291271517e+003	(9.14631486329902e+000dB,-1.74380533366570e+002°)
7.18621158380613e+003	(9.14641300113379e+000dB,-1.74387116478292e+002°)
7.19448978003855e+003	(9.14651091540267e+000dB,-1.74393692346293e+002°)
7.20277751238497e+003	(9.14660860660873e+000dB,-1.74400260978622e+002°)
7.21107479183056e+003	(9.14670607525564e+000dB,-1.74406822383321e+002°)
7.21938162937316e+003	(9.14680332184466e+000dB,-1.74413376568421e+002°)
7.22769803602327e+003	(9.14690034687660e+000dB,-1.74419923541950e+002°)
7.23602402280408e+003	(9.14699715085095e+000dB,-1.74426463311926e+002°)
7.24435960075147e+003	(9.14709373426613e+000dB,-1.74432995886361e+002°)
7.25270478091404e+003	(9.14719009761954e+000dB,-1.74439521273260e+002°)
7.26105957435312e+003	(9.14728624140754e+000dB,-1.74446039480619e+002°)
7.26942399214277e+003	(9.14738216611269e+000dB,-1.74452550516428e+002°)
7.27779804536982e+003	(9.14747787225348e+000dB,-1.74459054388669e+002°)
7.28618174513386e+003	(9.14757336031107e+000dB,-1.74465551105318e+002°)
7.29457510254727e+003	(9.14766863077705e+000dB,-1.74472040674342e+002°)
7.30297812873524e+003	(9.14776368414218e+000dB,-1.74478523103701e+002°)
7.31139083483576e+003	(9.14785852089611e+000dB,-1.74484998401349e+002°)
7.31981323199967e+003	(9.14795314152741e+000dB,-1.74491466575231e+002°)
7.32824533139063e+003	(9.14804754652387e+000dB,-1.74497927633287e+002°)
7.33668714418519e+003	(9.14814173637142e+000dB,-1.74504381583447e+002°)
7.34513868157275e+003	(9.14823571155573e+000dB,-1.74510828433635e+002°)
7.35359995475560e+003	(9.14832947256129e+000dB,-1.74517268191768e+002°)
7.36207097494896e+003	(9.14842301987104e+000dB,-1.74523700865756e+002°)
7.37055175338095e+003	(9.14851635396694e+000dB,-1.74530126463500e+002°)
7.37904230129261e+003	(9.14860947533056e+000dB,-1.74536544992897e+002°)
7.38754262993797e+003	(9.14870238444139e+000dB,-1.74542956461832e+002°)
7.39605275058399e+003	(9.14879508177896e+000dB,-1.74549360878187e+002°)
7.40457267451061e+003	(9.14888756782050e+000dB,-1.74555758249835e+002°)
7.41310241301079e+003	(9.14897984304332e+000dB,-1.74562148584642e+002°)
7.42164197739047e+003	(9.14907190792287e+000dB,-1.74568531890466e+002°)
7.43019137896863e+003	(9.14916376293410e+000dB,-1.74574908175159e+002°)
7.43875062907729e+003	(9.14925540855062e+000dB,-1.74581277446565e+002°)
7.44731973906151e+003	(9.14934684524504e+000dB,-1.74587639712520e+002°)
7.45589872027944e+003	(9.14943807348877e+000dB,-1.74593994980855e+002°)
7.46448758410229e+003	(9.14952909375255e+000dB,-1.74600343259391e+002°)
7.47308634191439e+003	(9.14961990650572e+000dB,-1.74606684555945e+002°)
7.48169500511318e+003	(9.14971051221691e+000dB,-1.74613018878324e+002°)
7.49031358510921e+003	(9.14980091135330e+000dB,-1.74619346234328e+002°)
7.49894209332620e+003	(9.14989110438143e+000dB,-1.74625666631752e+002°)
7.50758054120101e+003	(9.14998109176631e+000dB,-1.74631980078381e+002°)
7.51622894018370e+003	(9.15007087397256e+000dB,-1.74638286581995e+002°)
7.52488730173749e+003	(9.15016045146348e+000dB,-1.74644586150366e+002°)
7.53355563733882e+003	(9.15024982470100e+000dB,-1.74650878791258e+002°)
7.54223395847736e+003	(9.15033899414650e+000dB,-1.74657164512429e+002°)
7.55092227665599e+003	(9.15042796024786e+000dB,-1.74663443321629e+002°)
7.55962060339087e+003	(9.15051672348910e+000dB,-1.74669715226601e+002°)
7.56832895021140e+003	(9.15060528431554e+000dB,-1.74675980235081e+002°)
7.57704732866028e+003	(9.15069364318465e+000dB,-1.74682238354798e+002°)
7.58577575029350e+003	(9.15078180055264e+000dB,-1.74688489593473e+002°)
7.59451422668036e+003	(9.15086975687458e+000dB,-1.74694733958822e+002°)
7.60326276940348e+003	(9.15095751260428e+000dB,-1.74700971458550e+002°)
7.61202139005885e+003	(9.15104506819529e+000dB,-1.74707202100358e+002°)
7.62079010025579e+003	(9.15113242409921e+000dB,-1.74713425891939e+002°)
7.62956891161700e+003	(9.15121958076742e+000dB,-1.74719642840979e+002°)
7.63835783577858e+003	(9.15130653864992e+000dB,-1.74725852955156e+002°)
7.64715688439002e+003	(9.15139329819583e+000dB,-1.74732056242141e+002°)
7.65596606911424e+003	(9.15147985985317e+000dB,-1.74738252709599e+002°)
7.66478540162759e+003	(9.15156622406916e+000dB,-1.74744442365186e+002°)
7.67361489361987e+003	(9.15165239128957e+000dB,-1.74750625216553e+002°)
7.68245455679435e+003	(9.15173836196002e+000dB,-1.74756801271343e+002°)
7.69130440286778e+003	(9.15182413652417e+000dB,-1.74762970537191e+002°)
7.70016444357041e+003	(9.15190971542546e+000dB,-1.74769133021725e+002°)
7.70903469064599e+003	(9.15199509910565e+000dB,-1.74775288732568e+002°)
7.71791515585182e+003	(9.15208028800605e+000dB,-1.74781437677333e+002°)
7.72680585095872e+003	(9.15216528256729e+000dB,-1.74787579863627e+002°)
7.73570678775109e+003	(9.15225008322801e+000dB,-1.74793715299051e+002°)
7.74461797802689e+003	(9.15233469042670e+000dB,-1.74799843991197e+002°)
7.75353943359768e+003	(9.15241910460051e+000dB,-1.74805965947652e+002°)
7.76247116628862e+003	(9.15250332618549e+000dB,-1.74812081175993e+002°)
7.77141318793851e+003	(9.15258735561764e+000dB,-1.74818189683793e+002°)
7.78036551039975e+003	(9.15267119333079e+000dB,-1.74824291478616e+002°)
7.78932814553843e+003	(9.15275483975815e+000dB,-1.74830386568019e+002°)
7.79830110523430e+003	(9.15283829533280e+000dB,-1.74836474959553e+002°)
7.80728440138079e+003	(9.15292156048560e+000dB,-1.74842556660761e+002°)
7.81627804588502e+003	(9.15300463564731e+000dB,-1.74848631679180e+002°)
7.82528205066784e+003	(9.15308752123474e+000dB,-1.74854700022337e+002°)
7.83429642766384e+003	(9.15317021770173e+000dB,-1.74860761697756e+002°)
7.84332118882135e+003	(9.15325272546312e+000dB,-1.74866816712950e+002°)
7.85235634610245e+003	(9.15333504494594e+000dB,-1.74872865075429e+002°)
7.86140191148302e+003	(9.15341717657574e+000dB,-1.74878906792692e+002°)
7.87045789695272e+003	(9.15349912077712e+000dB,-1.74884941872234e+002°)
7.87952431451504e+003	(9.15358087797411e+000dB,-1.74890970321542e+002°)
7.88860117618728e+003	(9.15366244858983e+000dB,-1.74896992148094e+002°)
7.89768849400060e+003	(9.15374383304579e+000dB,-1.74903007359364e+002°)
7.90678628000000e+003	(9.15382503176322e+000dB,-1.74909015962816e+002°)
7.91589454624436e+003	(9.15390604516207e+000dB,-1.74915017965911e+002°)
7.92501330480647e+003	(9.15398687366145e+000dB,-1.74921013376098e+002°)
7.93414256777300e+003	(9.15406751767991e+000dB,-1.74927002200823e+002°)
7.94328234724457e+003	(9.15414797763449e+000dB,-1.74932984447522e+002°)
7.95243265533572e+003	(9.15422825394144e+000dB,-1.74938960123627e+002°)
7.96159350417495e+003	(9.15430834701611e+000dB,-1.74944929236561e+002°)
7.97076490590473e+003	(9.15438825727358e+000dB,-1.74950891793740e+002°)
7.97994687268153e+003	(9.15446798512680e+000dB,-1.74956847802573e+002°)
7.98913941667581e+003	(9.15454753098855e+000dB,-1.74962797270463e+002°)
7.99834255007205e+003	(9.15462689527066e+000dB,-1.74968740204805e+002°)
